1221,2015-11-11,10118,10,2,False
1182,2015-11-11,10118,10,3,False
1202,2015-11-11,10118,10,1,True
1275,2015-11-11,10118,10,2,False
1421,2015-11-11,10118,10,2,False
1467,2015-11-11,10118,10,2,False
1304,2015-11-11,10118,10,3,False
1103,2015-11-11,10118,10,1,True
1123,2015-11-11,10118,10,1,True
1244,2015-11-11,10118,10,3,False
1205,2015-11-11,10118,10,1,True
1340,2015-11-11,10118,10,2,False
1126,2015-11-11,10118,10,1,True
1170,2015-12-26,10450,25,2,False
1264,2015-12-26,10450,25,2,False
1336,2015-12-26,10450,25,2,False
1302,2015-12-26,10450,25,1,True
1398,2015-12-26,10450,25,2,False
1348,2015-12-26,10450,25,3,False
1466,2015-12-26,10450,25,4,False
1174,2015-12-26,10450,25,1,True
1209,2015-12-26,10450,25,2,False
1183,2015-12-26,10450,25,1,True
1248,2015-12-26,10450,25,1,True
1514,2015-12-26,10450,25,1,True
1389,2015-12-26,10450,25,3,False
1249,2015-12-26,10450,6,1,True
1150,2015-12-26,10450,6,3,False
1237,2015-12-26,10450,6,2,False
1346,2015-12-26,10450,6,1,True
1441,2015-12-26,10450,6,2,False
1415,2015-12-26,10450,6,3,False
1413,2015-12-26,10450,6,3,False
1118,2015-12-26,10450,6,1,True
1188,2015-12-26,10450,6,1,True
1101,2015-12-26,10450,6,1,True
1332,2015-12-26,10450,6,2,False
1313,2015-12-26,10450,6,2,False
1265,2015-12-26,10450,6,2,False
1158,2015-11-16,10152,11,1,True
1143,2015-11-16,10152,11,1,True
1329,2015-11-16,10152,11,2,False
